developer,item_id,sentiment_analysis
BattleGoat Studios,244410,1
Oryx Design Lab,297210,1
Humongous Entertainment,294650,0
Scott Cawthon,298180,0
Scott Cawthon,298180,2
AwesomeBlade,296910,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,0
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,0
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,0
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,0
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,0
"Masangsoft, Inc.",242720,1
"Masangsoft, Inc.",242720,0
"Masangsoft, Inc.",242720,2
"Masangsoft, Inc.",242720,1
MoaCube,293680,0
Humongous Entertainment,292240,2
Humongous Entertainment,292780,2
"Holy Warp,Black Wing Foundation",287100,1
Big Robot Ltd,242880,2
Big Robot Ltd,242880,2
Big Robot Ltd,242880,2
Big Robot Ltd,242880,1
Big Robot Ltd,242880,2
Big Robot Ltd,242880,2
Big Robot Ltd,242880,1
Big Robot Ltd,242880,1
Big Robot Ltd,242880,1
Big Robot Ltd,242880,2
Big Robot Ltd,242880,2
Big Robot Ltd,242880,2
Big Robot Ltd,242880,2
Big Robot Ltd,242880,0
Big Robot Ltd,242880,2
Big Robot Ltd,242880,2
Big Robot Ltd,242880,0
Big Robot Ltd,242880,0
Big Robot Ltd,242880,0
Axis Game Factory,270941,2
3D Realms (Apogee Software),358250,2
Moonlite Software,358290,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,1
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,2
"FromSoftware, Inc",236430,0
"FromSoftware, Inc",236430,1
CodeBrush Games,207230,2
CodeBrush Games,207230,1
CodeBrush Games,207230,0
CodeBrush Games,207230,0
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,1
CodeBrush Games,207230,2
CodeBrush Games,207230,1
CodeBrush Games,207230,0
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,0
CodeBrush Games,207230,1
CodeBrush Games,207230,1
CodeBrush Games,207230,0
CodeBrush Games,207230,2
CodeBrush Games,207230,1
CodeBrush Games,207230,2
CodeBrush Games,207230,0
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,1
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,1
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,2
CodeBrush Games,207230,0
Crazy Moo Games,275490,1
Crazy Moo Games,275490,1
Crazy Moo Games,275490,2
Crazy Moo Games,275490,2
Crazy Moo Games,275490,1
Crazy Moo Games,275490,1
"Boolat Games,Alawar Entertainment",296240,2
Hitcents,280930,0
Hitcents,280930,1
Hitcents,280930,2
Zombie Studios,230840,2
Zombie Studios,230840,0
Ubisoft Montréal,256290,0
Ubisoft Montréal,256290,2
Ubisoft Montréal,256290,2
Ubisoft Montréal,256290,2
Ubisoft Montréal,256290,2
Ubisoft Montréal,256290,2
Ubisoft Montréal,256290,0
Ubisoft Montréal,256290,2
Ubisoft Montréal,256290,0
Ubisoft Montréal,256290,0
Ubisoft Montréal,256290,1
Atapki,295990,2
"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",245490,2
"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",245490,2
"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",245490,2
"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",245490,2
"Amaranth Games, LLC",278490,0
Microblast Games,293180,0
Microblast Games,293180,2
Forever Entertainment S. A.,294230,1
"Arcen Games, LLC",273070,1
Stridemann,286080,2
Stridemann,286080,2
Stridemann,286080,2
Stridemann,286080,1
Stridemann,286080,2
Stridemann,286080,2
Stridemann,286080,2
Stridemann,286080,2
Stridemann,286080,1
Stridemann,286080,2
Stridemann,286080,2
Stridemann,286080,2
Stridemann,286080,1
Stridemann,286080,1
Stridemann,286080,2
Stridemann,286080,1
Stridemann,286080,2
Stridemann,286080,1
Stridemann,286080,2
Stridemann,286080,1
Stridemann,286080,2
Stridemann,286080,2
Stridemann,286080,0
Lab Zero Games,245175,2
Infinite Monkeys Entertainment Ltd.,250050,2
Eugen Systems,251060,2
Eugen Systems,251060,1
Eugen Systems,251060,2
Eugen Systems,251060,2
Eugen Systems,251060,2
Eugen Systems,251060,2
Eugen Systems,251060,2
Eugen Systems,251060,2
Eugen Systems,251060,2
Eugen Systems,251060,2
Eugen Systems,251060,1
Eugen Systems,251060,2
Eugen Systems,251060,2
Eugen Systems,251060,0
GolemLabs,282400,2
Silk Games,249550,0
Born Ready Games,288370,2
"Traveller's Tales,Feral Interactive (Mac)",285160,1
"Traveller's Tales,Feral Interactive (Mac)",285160,2
"Traveller's Tales,Feral Interactive (Mac)",285160,2
"Traveller's Tales,Feral Interactive (Mac)",285160,2
"Traveller's Tales,Feral Interactive (Mac)",285160,2
"Traveller's Tales,Feral Interactive (Mac)",285160,0
Ino-Co Plus,205990,2
Bohemia Interactive,275700,2
Bohemia Interactive,275700,1
Phoenix Game Studio,280910,1
Frogdice,286200,2
Frogdice,286200,0
Lion's Shade,263740,2
Lion's Shade,263740,2
Lion's Shade,263740,2
Humongous Entertainment,283980,1
Pyro Studios,277460,2
Pyro Studios,277460,0
Pyro Studios,277450,2
NGD Studios,258590,2
Lightmare Studio,267340,0
Knuckle Cracker,280220,2
Knuckle Cracker,280220,2
Knuckle Cracker,280220,0
Eric Provan - Ayyo Games,269810,0
Sproing,276340,2
Sproing,276340,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,1
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,1
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,0
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,0
Awesome Games Studio,270550,0
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,0
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,1
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,2
Awesome Games Studio,270550,0
Awesome Games Studio,270550,2
Nerd Kingdom Inc.,277930,1
Nerd Kingdom Inc.,277930,2
TreeFortress Games,269490,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,1
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,0
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
Coffee Stain Studios,265930,2
GameORE,281370,2
GameORE,281370,1
GameORE,281370,1
GameORE,281370,0
GameORE,281370,2
GameORE,281370,1
GameORE,281370,2
Klei Entertainment,282470,2
Klei Entertainment,282470,2
Klei Entertainment,282470,2
Klei Entertainment,282470,0
Tragnarion Studios,227560,2
Milestone S.r.l.,256370,2
"Mighty Rabbit Studios,Gun.",266130,2
"Mighty Rabbit Studios,Gun.",266130,2
"Mighty Rabbit Studios,Gun.",266130,2
Organic Humans,269350,2
Organic Humans,269350,0
Blackpowder Games,243120,2
Burut CT,281410,2
Curve Studios,281820,0
Curve Studios,281820,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,0
Infinity Ward,209160,1
Infinity Ward,209160,0
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,1
Infinity Ward,209160,1
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,1
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,1
Infinity Ward,209160,1
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,0
Infinity Ward,209160,1
Infinity Ward,209160,0
Infinity Ward,209160,0
Infinity Ward,209160,0
Infinity Ward,209160,1
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,1
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,1
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,0
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,1
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,1
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,0
Infinity Ward,209160,1
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,1
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,1
Infinity Ward,209160,2
Infinity Ward,209160,2
Infinity Ward,209160,0
Infinity Ward,209160,0
Infinity Ward,209160,2
Gremlin Interactive,283430,2
"Laser Guided Games, LLC",274560,2
,245550,2
,245550,2
,245550,1
,245550,2
,245550,2
,245550,1
,245550,2
,245550,2
,245550,2
,245550,2
,245550,2
,245550,2
,245550,2
,245550,2
,245550,2
,245550,2
,245550,2
,245550,2
,245550,2
,245550,1
,245550,2
,245550,2
,245550,1
,245550,2
,245550,2
,245550,1
,245550,1
,245550,2
,245550,1
,245550,1
,245550,0
,245550,1
,245550,1
,245550,2
,245550,1
,245550,0
,245550,1
,245550,2
,245550,2
,245550,2
,245550,2
,245550,2
,245550,1
,245550,2
,245550,1
,245550,2
,245550,2
,245550,1
,245550,1
,245550,2
,245550,2
,245550,2
,245550,2
,245550,1
,245550,2
,245550,2
,245550,2
"Flashback Games,The Lordz Games Studio",268400,2
Idol FX,283290,2
Idol FX,283290,1
Idol FX,283290,1
Mechanist Games,266070,2
Mechanist Games,266070,2
Mechanist Games,266070,0
Mechanist Games,266070,2
Mechanist Games,266070,1
Mechanist Games,266070,1
Simogo,269050,2
Simogo,269050,1
Simogo,269050,0
Simogo,269050,2
Simogo,269050,2
Simogo,269050,2
Simogo,269050,0
Rocket Bear Games,204530,2
Rocket Bear Games,204530,0
Rocket Bear Games,204530,2
DolphinBarn,261880,2
Wyrmbyte,263500,2
Wyrmbyte,263500,1
Wyrmbyte,263500,0
Wyrmbyte,263500,0
Wyrmbyte,263500,1
Wyrmbyte,263500,2
Wyrmbyte,263500,1
Targem Games,285500,1
ComiPo! LLP,262490,0
Hydravision Entertainment,254460,1
Hydravision Entertainment,254460,0
Hydravision Entertainment,254480,2
BANDAI NAMCO Studio Inc.,236470,2
Capcom,254700,2
Capcom,254700,1
Capcom,254700,2
Capcom,254700,2
Capcom,254700,1
Capcom,254700,0
Capcom,254700,0
"Eidos-Montréal,Feral Interactive (Mac)",239160,1
"Eidos-Montréal,Feral Interactive (Mac)",239160,1
"Eidos-Montréal,Feral Interactive (Mac)",239160,2
"Eidos-Montréal,Feral Interactive (Mac)",239160,2
"Eidos-Montréal,Feral Interactive (Mac)",239160,0
"Eidos-Montréal,Feral Interactive (Mac)",239160,1
"Eidos-Montréal,Feral Interactive (Mac)",239160,2
"Eidos-Montréal,Feral Interactive (Mac)",239160,0
"Eidos-Montréal,Feral Interactive (Mac)",239160,0
"Eidos-Montréal,Feral Interactive (Mac)",239160,1
"Eidos-Montréal,Feral Interactive (Mac)",239160,1
"Eidos-Montréal,Feral Interactive (Mac)",239160,2
"Eidos-Montréal,Feral Interactive (Mac)",239160,0
"Eidos-Montréal,Feral Interactive (Mac)",239160,2
"Eidos-Montréal,Feral Interactive (Mac)",239160,2
"Eidos-Montréal,Feral Interactive (Mac)",239160,0
"Eidos-Montréal,Feral Interactive (Mac)",239160,1
"Eidos-Montréal,Feral Interactive (Mac)",239160,1
"Eidos-Montréal,Feral Interactive (Mac)",239160,0
"Eidos-Montréal,Feral Interactive (Mac)",239160,0
"Eidos-Montréal,Feral Interactive (Mac)",239160,2
"Eidos-Montréal,Feral Interactive (Mac)",239160,2
"Eidos-Montréal,Feral Interactive (Mac)",239160,2
"Eidos-Montréal,Feral Interactive (Mac)",239160,2
ALLPlayer Group Ltd.,261920,1
Smoking WOLF,266210,2
Smoking WOLF,266210,2
Smoking WOLF,266210,2
Smoking WOLF,266210,1
Smoking WOLF,266210,2
Niffler Ltd.,262590,0
Silver Dollar Games,264200,1
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,1
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,1
Silver Dollar Games,264200,1
Silver Dollar Games,264200,0
Silver Dollar Games,264200,2
Silver Dollar Games,264200,1
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,1
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,1
Silver Dollar Games,264200,2
Silver Dollar Games,264200,0
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,2
Silver Dollar Games,264200,1
Silver Dollar Games,264200,1
Silver Dollar Games,264200,2
Tomoaki Sugeno,281050,2
Obsidian Entertainment,213670,1
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,0
Obsidian Entertainment,213670,0
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,0
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,1
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,1
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,1
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
Obsidian Entertainment,213670,2
